user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R07568,0,43,0.0,0,0,1,4,566.47,31.47,18,0.0,1,1,5,2.33,34.83,22.14,1.31,0.28,0.22,0.28,0.39,0,4.25,4.0,4.0,37.25,3.0,0.0,4.73,324,-0.5,17,0,4.0,0,0
R07569,0,13,0.0,0,3,5,6,316.61,15.83,20,35.05,3,5,2,3.33,31.35,14.28,1.1,0.25,0.2,0.35,0.25,0,4.115,6.0,6.0,31.67,2.17,0.17,4.24,563,0.33,18,0,4.2,0,2
R07570,0,13,0.0,0,1,3,4,512.88,18.32,28,15.19,3,3,5,3.67,30.04,15.84,1.11,0.25,0.61,0.29,0.04,0,4.082,11.0,11.0,65.64,3.09,0.09,5.32,164,-0.33,28,1,4.8,0,1
R07571,0,4,0.0,1,1,3,3,399.19,19.01,21,14.16,4,3,4,3.67,30.14,15.26,1.14,0.33,0.24,0.33,0.33,0,4.11,2.0,2.0,22.5,3.0,0.0,4.23,337,-0.33,21,1,4.2,1,0
R07572,0,15,0.0,0,4,5,8,504.21,21.92,23,109.217,3,5,5,4.33,33.22,16.98,1.19,0.65,0.3,0.26,0.3,0,4.048,10.0,10.0,30.5,2.1,0.4,4.18,393,1.5,22,0,4.4,3,0
R07573,0,18,0.0,0,1,2,5,524.84,20.99,25,32.745,2,3,5,3.33,29.52,16.9,1.17,0.32,0.6,0.28,0.28,0,4.372,1.0,1.0,54.0,1.0,1.0,4.01,628,0.0,25,0,4.3,0,1
R07574,0,32,0.0,0,0,1,3,218.16,16.78,13,0.0,1,1,1,1.0,20.92,13.21,1.16,0.38,0.31,0.23,0.23,0,4.431,7.0,7.0,37.71,3.43,0.29,4.87,357,-0.5,13,0,4.8,0,1
R07575,0,5,0.0,1,2,2,4,300.45,17.67,17,29.442999999999998,4,4,2,3.33,31.29,14.56,1.12,0.65,0.53,0.24,0.41,0,4.182,4.0,4.0,190.25,2.75,0.0,6.26,61,2.0,17,1,4.2,2,1
R07576,0,11,0.0,0,2,2,4,419.31,22.07,19,23.520000000000003,3,4,4,3.67,35.58,18.0,1.14,0.32,0.58,0.21,0.16,0,4.237,5.0,5.0,98.2,2.0,0.2,5.29,221,2.0,19,1,4.5,1,1
R07577,0,9,0.0,0,1,2,4,400.5,16.02,25,6.85,3,3,4,3.33,32.68,13.72,1.12,0.32,0.2,0.24,0.24,0,4.156,5.0,5.0,58.8,2.8,0.0,5.11,89,0.0,25,1,4.0,0,2
R07578,0,16,0.0,0,2,3,6,400.37,16.01,25,44.12,3,4,4,3.67,25.92,13.92,1.11,0.32,0.36,0.08,0.24,0,4.128,3.0,3.0,178.33,2.33,0.0,6.03,559,0.5,25,1,3.6,1,2
R07579,0,2,0.0,1,1,2,6,478.38,19.93,24,16.16,5,3,5,4.33,31.54,15.02,1.22,0.54,0.21,0.29,0.29,0,4.208,7.0,7.0,58.43,2.29,0.57,4.9,192,0.0,24,1,4.5,3,0
R07580,1,13,0.0,0,3,4,7,359.9,18.94,19,53.13,3,5,3,3.67,24.53,15.7,1.16,0.53,0.47,0.37,0.16,0,4.184,7.0,7.0,104.0,3.0,0.43,5.75,501,1.0,19,0,4.7,2,1
R07581,0,4,0.0,2,3,4,9,723.73,23.35,31,56.089000000000006,4,5,5,4.67,32.29,16.78,1.22,0.39,0.13,0.26,0.29,0,4.155,5.0,5.0,158.2,2.8,0.0,6.1,281,1.0,31,0,4.3,0,0
R07582,0,3,0.0,2,3,3,4,322.0,17.89,18,52.367000000000004,5,5,2,4.0,30.78,14.3,1.13,0.39,0.28,0.17,0.17,0,4.061,3.0,3.0,55.67,3.67,0.0,5.32,272,3.0,17,1,3.8,0,2
R07583,0,11,0.0,0,2,4,5,206.54,15.89,13,34.16,3,4,1,2.67,23.77,13.86,1.12,0.31,0.23,0.46,0.23,0,4.223,6.0,6.0,27.5,2.33,0.0,4.18,484,0.0,13,1,4.6,1,2
R07584,0,3,999.0,1,5,7,9,624.76,21.54,29,106.624,5,5,5,5.0,28.59,16.8,1.19,0.38,0.28,0.28,0.31,0,3.983,0.0,0.0,0.0,0.0,0.0,0.0,455,1.0,28,0,4.2,0,2
R07585,0,21,0.0,0,1,3,4,372.57,20.7,18,11.2,2,3,3,2.67,33.61,16.9,1.12,0.28,0.44,0.33,0.17,0,4.289,9.0,9.0,67.67,3.0,0.0,5.32,456,-0.33,18,0,5.0,1,1
R07586,0,7,0.0,0,2,6,7,368.77,20.49,18,43.546,4,4,3,3.67,32.44,16.87,1.14,0.33,0.44,0.5,0.17,0,4.028,1.0,1.0,230.0,2.0,0.0,6.13,172,-0.4,18,0,4.7,0,1
R07587,0,6,0.0,1,3,5,7,499.82,19.22,26,52.788,4,5,5,4.67,29.77,16.01,1.13,0.31,0.58,0.19,0.08,0,4.158,8.0,8.0,105.88,2.12,0.0,5.42,415,0.33,26,0,4.6,0,1
R07588,0,31,0.0,0,0,1,4,485.0,20.21,24,0.0,1,1,5,2.33,32.25,15.64,1.18,0.42,0.29,0.21,0.21,0,4.333,5.0,5.0,46.6,2.0,0.0,4.55,596,-0.5,23,0,4.4,0,0
R07589,0,13,0.0,0,2,3,7,299.63,16.65,18,37.42,3,4,2,3.0,31.22,15.16,1.04,0.33,0.56,0.33,0.0,0,4.117,3.0,3.0,12.0,1.33,0.0,2.83,658,0.5,18,0,4.2,0,1
R07590,0,12,0.0,0,2,2,4,533.75,20.53,26,32.39,3,4,5,4.0,30.0,16.38,1.18,0.23,0.35,0.31,0.12,0,4.142,4.0,4.0,147.25,2.25,0.0,5.81,506,2.0,25,0,4.6,0,1
R07592,0,15,0.0,0,2,3,7,426.29,19.38,22,31.35,3,4,4,3.67,29.5,16.19,1.14,0.27,0.36,0.45,0.32,0,4.345,4.0,4.0,81.75,3.25,0.25,5.59,633,0.5,20,0,4.2,0,0
R07593,0,26,0.0,0,1,1,3,496.1,20.67,24,15.1,2,3,5,3.33,31.29,15.74,1.18,0.17,0.38,0.12,0.21,0,4.246,2.0,2.0,27.5,1.5,0.0,3.74,92,1.0,24,0,4.0,1,2
R07594,0,18,0.0,0,1,2,2,231.76,15.45,15,10.3,2,3,1,2.0,32.67,13.25,1.09,0.4,0.2,0.2,0.07,0,4.213,6.0,6.0,32.67,1.83,0.17,4.11,327,0.0,15,1,3.7,0,0
R07596,0,16,0.0,0,2,4,5,324.71,19.1,17,21.9,3,4,2,3.0,30.47,14.49,1.16,0.71,0.41,0.41,0.0,0,4.506,5.0,5.0,57.8,3.2,0.4,5.23,474,0.0,17,1,4.5,2,1
R07597,0,24,0.0,0,1,1,2,318.5,17.69,18,9.98,2,3,2,2.33,26.33,14.44,1.14,0.39,0.44,0.28,0.17,0,4.328,7.0,7.0,46.71,3.0,0.0,4.95,127,1.0,18,0,3.9,0,1
R07598,0,16,0.0,0,4,7,10,352.09,17.6,20,87.783,3,5,3,3.67,33.15,14.26,1.14,0.45,0.2,0.3,0.25,0,4.4,7.0,7.0,85.57,2.43,0.43,5.34,685,0.25,19,0,4.9,2,0
R07599,1,21,0.0,0,1,1,2,301.09,16.73,18,8.76,2,3,2,2.33,32.39,13.34,1.18,0.22,0.22,0.28,0.22,0,4.4,2.0,2.0,39.0,3.0,0.0,4.77,605,1.0,17,0,4.3,0,0
R07600,0,7,0.0,0,2,4,4,394.54,20.77,19,41.468,4,4,3,3.67,32.05,16.25,1.18,0.32,0.32,0.37,0.32,1,4.095,8.0,8.0,113.75,3.5,0.0,5.99,226,0.0,18,0,4.3,0,2
R07601,0,18,0.0,0,3,5,6,368.45,18.42,20,69.018,2,5,3,3.33,31.35,15.67,1.1,0.5,0.6,0.2,0.25,0,4.4,7.0,7.0,40.57,3.14,0.14,4.86,308,0.33,19,1,5.0,1,1
R07602,0,0,0.0,2,3,6,7,363.3,17.3,21,57.948,5,5,3,4.33,37.43,14.89,1.11,0.33,0.19,0.33,0.1,0,4.171,7.0,7.0,134.29,2.43,0.0,5.79,191,0.0,21,0,3.4,1,0
R07603,1,1,0.0,1,4,5,5,412.32,21.7,19,86.645,5,5,4,4.67,32.16,16.83,1.21,0.16,0.16,0.26,0.05,0,4.353,7.0,7.0,92.43,3.0,0.0,5.63,166,1.5,19,0,4.9,0,0
R07604,0,3,0.0,1,1,3,3,299.62,18.73,16,11.6,5,3,2,3.33,35.25,15.81,1.12,0.25,0.19,0.12,0.19,0,4.05,6.0,6.0,115.17,2.0,0.0,5.44,641,-0.33,16,1,4.7,0,0
R07605,0,17,0.0,0,1,3,4,464.7,23.24,20,9.45,2,3,5,3.33,33.4,18.08,1.15,0.4,0.4,0.3,0.15,0,4.2,1.0,1.0,16.0,3.0,0.0,3.89,293,-0.33,19,0,4.8,1,2
R07606,0,10,0.0,0,3,4,5,601.79,24.07,25,69.51,3,5,5,4.33,30.72,17.0,1.24,0.32,0.4,0.28,0.2,0,4.12,3.0,3.0,78.0,1.67,0.0,4.88,690,1.0,25,0,4.6,0,1
R07607,0,22,0.0,0,1,2,3,587.41,20.26,29,11.81,2,3,5,3.33,32.52,16.12,1.19,0.24,0.24,0.31,0.28,0,3.983,7.0,7.0,44.43,2.86,0.43,4.85,326,0.0,28,0,3.5,0,2
R07608,0,3,0.0,1,1,1,3,464.49,20.2,23,38.272,5,3,5,4.33,37.52,14.91,1.2,0.74,0.43,0.17,0.26,0,4.122,5.0,5.0,41.4,2.8,0.2,4.76,319,1.0,20,0,4.6,2,2
R07609,0,7,0.0,0,3,3,4,286.57,17.91,16,41.58,4,5,1,3.33,31.44,15.3,1.1,0.19,0.38,0.62,0.19,0,4.388,6.0,6.0,34.5,3.5,0.0,4.8,97,3.0,16,0,4.3,0,2
R07610,0,13,0.0,0,3,6,6,471.88,22.47,21,127.57,3,5,5,4.33,36.1,17.89,1.16,0.05,0.43,0.29,0.24,0,4.186,6.0,6.0,31.67,2.67,0.0,4.45,454,0.0,20,1,4.8,0,1
R07611,0,8,0.0,0,3,4,7,535.83,22.33,24,39.03,4,5,5,4.67,33.12,16.73,1.24,0.38,0.46,0.33,0.29,0,4.054,2.0,2.0,21.5,2.5,0.5,4.0,307,1.0,23,0,4.2,1,1
R07612,0,23,0.0,0,2,5,8,583.85,20.85,28,39.97,2,4,5,3.67,33.57,15.98,1.2,0.29,0.5,0.25,0.18,0,4.061,11.0,11.0,115.36,2.27,0.18,5.57,587,-0.25,27,0,4.7,0,1
R07613,0,16,0.0,0,1,2,5,355.07,16.91,21,11.88,3,3,3,3.0,35.19,14.84,1.09,0.43,0.33,0.38,0.19,0,4.3,8.0,8.0,126.5,2.12,0.12,5.6,616,0.0,19,0,4.7,0,2
R07614,0,7,0.0,0,2,3,5,250.18,13.9,18,24.22,4,4,1,3.0,26.61,13.08,1.03,0.22,0.22,0.39,0.0,0,4.1,5.0,5.0,58.6,3.8,0.0,5.41,119,0.5,18,0,4.7,1,2
R07615,0,20,0.0,0,2,7,9,418.42,16.74,25,33.228,2,4,4,3.33,32.48,14.1,1.12,0.36,0.24,0.6,0.2,0,4.128,7.0,7.0,21.71,3.0,0.0,4.19,492,-0.5,24,1,4.1,2,0
R07616,0,13,0.0,0,2,3,7,335.29,17.65,19,32.208,3,4,2,3.0,32.32,15.08,1.08,0.42,0.32,0.26,0.05,0,4.268,3.0,3.0,192.67,2.0,0.33,5.96,501,0.5,16,0,5.0,0,2
R07617,0,6,0.0,1,2,4,6,299.18,15.75,19,26.183000000000003,4,4,2,3.33,27.74,13.19,1.14,0.26,0.37,0.26,0.21,0,4.142,3.0,3.0,18.67,1.67,0.0,3.47,257,0.0,18,1,3.7,0,0
R07618,0,12,0.0,0,2,5,8,448.65,17.95,25,24.04,3,4,4,3.67,35.28,15.03,1.16,0.2,0.24,0.4,0.32,0,4.008,2.0,2.0,85.5,3.5,0.0,5.7,667,-0.25,25,0,4.0,0,0
R07619,0,8,0.0,0,2,3,4,301.34,17.73,17,33.56,4,4,2,3.33,33.82,14.72,1.15,0.47,0.35,0.35,0.29,0,4.153,7.0,7.0,66.71,2.71,0.0,5.2,374,0.5,17,0,4.7,0,2
R07620,0,31,0.0,0,0,5,7,539.79,23.47,23,0.0,1,1,5,2.33,33.74,17.99,1.24,0.22,0.52,0.3,0.26,0,4.422,6.0,6.0,22.5,3.0,0.0,4.23,248,-0.83,22,1,4.3,1,1
R07621,0,33,0.0,0,0,1,2,331.75,18.43,18,0.0,1,1,2,1.33,32.83,15.25,1.13,0.22,0.67,0.28,0.17,0,4.167,8.0,8.0,192.88,3.12,0.12,6.4,273,-0.5,18,0,4.3,0,1
R07623,0,77,0.0,0,0,0,4,368.87,17.57,21,0.0,1,1,3,1.67,33.14,15.69,1.08,0.14,0.48,0.29,0.14,0,4.119,8.0,8.0,133.75,2.62,0.0,5.86,140,0.0,17,0,5.0,0,1
R07624,0,4,0.0,1,1,2,3,274.22,15.23,18,26.16,4,3,1,2.67,28.94,13.2,1.08,0.5,0.17,0.17,0.11,0,4.222,3.0,3.0,124.0,2.67,0.33,5.81,197,0.0,17,0,4.6,2,2
R07625,1,9,0.0,0,1,4,7,377.74,19.88,19,13.17,3,3,3,3.0,37.89,15.53,1.16,0.16,0.26,0.21,0.32,0,4.363,8.0,8.0,79.25,2.5,0.25,5.29,660,-0.5,18,1,5.0,0,2
R07626,0,6,0.0,1,6,7,9,391.57,17.02,23,126.689,4,5,3,4.0,37.35,14.28,1.1,0.26,0.22,0.22,0.17,0,4.157,5.0,5.0,106.0,2.8,0.0,5.7,434,2.5,23,0,4.7,0,0
R07627,1,1,0.0,1,2,5,7,484.94,19.4,25,27.740000000000002,5,4,5,4.67,27.68,16.07,1.11,0.2,0.48,0.48,0.16,0,4.168,8.0,8.0,91.88,2.88,0.12,5.58,538,-0.25,25,1,4.1,0,1
R07628,0,2,0.0,1,1,3,5,347.85,21.74,16,11.87,5,3,3,3.67,29.88,15.89,1.29,0.12,0.38,0.25,0.38,0,4.238,5.0,5.0,30.6,2.6,0.0,4.39,454,-0.33,16,0,4.8,1,0
R07629,0,9,0.0,0,3,3,4,496.78,22.58,22,98.855,3,5,5,4.33,33.5,17.48,1.17,0.41,0.23,0.18,0.32,0,4.105,9.0,9.0,237.78,1.56,0.11,5.92,92,3.0,21,0,5.0,0,0
R07630,0,24,0.0,0,2,2,3,342.92,17.15,20,38.401,2,4,2,2.67,30.1,14.22,1.14,0.25,0.3,0.25,0.3,0,4.48,4.0,4.0,127.25,2.5,0.0,5.77,514,2.0,20,0,4.3,1,2
R07631,0,3,0.0,1,2,7,11,517.31,23.51,22,84.72200000000001,5,4,5,4.67,32.95,16.25,1.28,0.32,0.59,0.23,0.32,0,4.136,1.0,1.0,1.0,1.0,0.0,0.69,321,-0.5,22,0,4.7,0,1
R07632,0,32,0.0,0,0,3,5,431.98,20.57,21,0.0,1,1,4,2.0,36.38,16.23,1.16,0.19,0.33,0.38,0.24,0,4.029,6.0,6.0,78.67,2.33,0.0,5.22,403,-0.75,20,0,3.7,0,1
R07633,0,7,0.0,0,2,3,3,120.18,15.02,8,25.478,4,4,1,3.0,30.75,13.63,1.09,0.5,0.25,0.12,0.38,0,4.125,3.0,3.0,104.0,3.0,0.0,5.75,516,0.5,8,0,4.0,0,0
R07634,0,9,0.0,0,2,3,7,319.44,15.21,21,33.45,3,4,2,3.0,28.1,13.62,1.09,0.24,0.19,0.33,0.19,0,4.295,6.0,6.0,84.0,3.33,0.17,5.64,573,0.5,21,0,4.3,0,0
R07635,0,3,0.0,1,3,4,6,451.89,21.52,21,59.3,5,5,4,4.67,38.38,16.27,1.23,0.48,0.62,0.33,0.24,0,4.043,2.0,2.0,13.5,2.5,0.5,3.55,243,1.0,20,0,4.2,2,1
R07636,0,61,0.0,0,0,0,4,353.99,16.86,21,0.0,1,1,3,1.67,29.19,14.87,1.04,0.33,0.43,0.38,0.05,0,4.024,6.0,6.0,19.33,2.83,0.17,4.02,66,0.0,20,1,5.0,0,1
R07637,0,9,0.0,0,1,2,5,303.66,16.87,18,14.53,3,3,2,2.67,28.22,14.6,1.09,0.44,0.5,0.44,0.06,0,4.156,4.0,4.0,148.5,3.75,0.25,6.32,220,0.0,17,0,4.9,0,1
R07638,0,5,0.0,1,2,6,7,447.97,23.58,19,40.980000000000004,4,4,4,4.0,32.0,17.0,1.24,0.79,0.05,0.42,0.26,0,3.9,3.0,3.0,301.33,2.67,0.33,6.69,609,-0.4,19,1,3.9,2,2
R07639,0,3,0.0,1,1,2,5,281.08,14.79,19,8.82,5,3,1,3.0,35.16,13.3,1.07,0.32,0.37,0.26,0.11,0,4.226,6.0,6.0,153.67,3.0,0.17,6.14,485,0.0,19,0,4.4,0,1
R07640,1,38,0.0,0,0,3,4,679.95,24.28,28,0.0,1,1,5,2.33,25.93,17.26,1.24,0.32,0.54,0.25,0.29,0,4.404,6.0,6.0,42.67,2.5,0.33,4.68,424,-0.75,27,0,3.8,0,1
R07641,0,7,0.0,0,4,5,8,308.62,18.15,17,61.105000000000004,4,5,2,3.67,36.47,14.96,1.13,0.41,0.24,0.35,0.24,0,4.188,4.0,4.0,42.5,3.0,0.0,4.86,574,1.5,17,0,3.9,0,0
R07642,0,22,0.0,0,1,2,3,320.14,15.24,21,19.642,2,3,2,2.33,30.52,13.88,1.07,0.19,0.57,0.33,0.05,0,4.21,6.0,6.0,188.67,2.33,0.0,6.09,612,0.0,21,0,4.5,0,1
R07643,0,31,0.0,0,0,2,4,571.38,27.21,21,0.0,1,1,5,2.33,33.24,19.07,1.27,0.33,0.29,0.19,0.33,0,3.948,8.0,8.0,33.25,3.12,0.0,4.65,676,-0.67,20,0,5.0,0,2
R07644,1,8,0.0,0,3,5,6,455.91,19.0,24,79.554,4,5,4,4.33,29.29,15.96,1.11,0.21,0.21,0.33,0.12,0,4.288,6.0,6.0,275.0,3.5,0.17,6.87,420,0.33,23,1,4.4,0,0
R07645,0,0,0.0,1,2,3,4,505.51,19.44,26,32.159000000000006,5,4,5,4.67,35.62,16.15,1.14,0.23,0.42,0.38,0.31,0,4.177,2.0,2.0,38.0,1.5,0.0,4.06,252,0.5,25,1,5.0,1,1
R07646,0,12,0.0,0,2,4,5,432.93,15.46,28,21.68,3,4,4,3.67,38.25,13.91,1.07,0.32,0.14,0.32,0.25,0,4.004,5.0,5.0,137.6,3.8,0.2,6.26,154,0.0,27,1,5.0,1,0
R07647,0,2,0.0,2,3,3,6,411.28,21.65,19,35.21,5,5,4,4.67,28.84,16.75,1.16,0.21,0.32,0.11,0.21,0,4.279,5.0,5.0,193.8,1.8,0.2,5.86,311,3.0,19,0,4.0,0,0
R07648,1,8,0.0,0,1,3,3,363.66,20.2,18,10.54,4,3,3,3.33,37.44,14.9,1.22,0.28,0.17,0.33,0.22,0,4.183,4.0,4.0,50.5,3.5,0.25,5.18,141,-0.33,17,0,4.7,0,2
R07649,0,7,0.0,0,3,5,5,485.95,19.44,25,60.066,4,5,5,4.67,24.08,15.89,1.17,0.32,0.56,0.24,0.24,0,4.0,3.0,3.0,29.67,1.0,0.0,3.42,540,0.33,25,0,4.6,0,1
R07650,0,11,0.0,0,2,3,5,474.56,19.77,24,52.552,3,4,5,4.0,26.08,17.36,1.12,0.33,0.17,0.21,0.12,0,4.179,5.0,5.0,21.8,2.2,0.2,3.89,396,0.5,21,0,4.2,1,0
R07651,0,5,0.0,1,1,2,2,340.04,15.46,22,10.51,4,3,2,3.0,32.14,13.93,1.06,0.36,0.45,0.18,0.18,0,4.145,5.0,5.0,30.4,1.6,0.2,3.9,177,0.0,20,0,4.0,1,1
R07652,0,24,0.0,0,1,7,8,323.02,14.04,23,14.013,2,3,2,2.33,35.74,12.31,1.1,0.26,0.3,0.22,0.13,0,4.065,1.0,1.0,6.0,5.0,0.0,3.43,86,-0.71,23,0,5.0,0,1
R07653,0,14,0.0,0,2,5,6,479.86,22.85,21,34.758,3,4,5,4.0,38.05,16.57,1.22,0.33,0.29,0.48,0.33,0,4.31,4.0,4.0,17.75,3.75,0.0,4.21,559,-0.25,21,0,4.4,0,2
R07654,1,91,0.0,0,0,0,0,260.96,21.75,12,0.0,1,1,1,1.0,25.92,16.69,1.18,0.33,0.33,0.42,0.17,0,4.192,7.0,7.0,69.14,2.14,0.29,5.0,589,0.0,12,0,4.3,0,2
R07655,0,11,0.0,0,2,6,8,410.01,16.4,25,26.91,3,4,4,3.67,35.0,13.94,1.09,0.6,0.36,0.4,0.2,0,4.248,2.0,2.0,417.0,5.0,0.5,7.64,715,-0.4,24,1,4.9,3,1
R07656,0,9,0.0,0,2,4,9,476.53,19.86,24,40.552,3,4,5,4.0,32.83,15.57,1.2,0.29,0.71,0.38,0.29,0,4.238,4.0,4.0,51.5,3.25,0.25,5.13,604,0.0,23,0,4.0,1,1
R07657,0,5,0.0,1,1,2,4,514.14,22.35,23,27.342,4,3,5,4.0,28.74,16.64,1.22,0.26,0.61,0.48,0.3,0,4.191,4.0,4.0,26.0,2.0,0.0,3.97,405,0.0,23,0,3.8,0,1
R07658,0,16,999.0,0,3,4,6,183.8,18.38,10,40.76,3,5,1,3.0,23.9,14.71,1.14,0.5,0.6,0.2,0.1,0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,132,1.0,9,0,3.5,0,1
R07659,1,46,0.0,0,0,2,3,350.12,20.6,17,0.0,1,1,3,1.67,23.29,15.43,1.22,0.29,0.18,0.29,0.53,0,4.271,5.0,5.0,67.2,2.2,0.0,5.0,114,-0.67,15,0,5.0,1,2
R07660,0,9,0.0,0,2,6,7,311.9,20.79,15,37.953,3,4,2,3.0,41.27,15.84,1.23,0.27,0.8,0.2,0.2,0,4.32,7.0,7.0,86.71,2.71,0.14,5.46,206,-0.4,14,0,4.5,0,1
R07661,1,11,0.0,0,2,3,6,396.66,19.83,20,58.839,3,4,3,3.33,36.2,16.15,1.14,0.15,0.5,0.4,0.15,0,4.335,4.0,4.0,104.0,3.0,0.25,5.75,143,0.5,20,1,4.5,0,1
R07663,0,1,0.0,2,3,3,5,474.38,21.56,22,56.67400000000001,5,5,5,5.0,28.41,18.24,1.12,0.27,0.23,0.41,0.23,0,4.009,5.0,5.0,50.0,2.4,0.0,4.8,242,3.0,22,0,4.5,1,0
R07664,0,37,0.0,0,0,3,5,442.98,23.31,19,0.0,1,1,4,2.0,30.11,16.3,1.16,0.37,0.21,0.32,0.16,0,4.221,5.0,5.0,48.0,2.8,0.2,4.91,709,-0.75,19,0,5.0,0,2
R07665,0,7,0.0,0,2,2,2,278.04,16.36,17,45.008,4,4,1,3.0,31.12,15.34,1.05,0.12,0.29,0.35,0.24,0,4.3,10.0,10.0,43.7,3.3,0.1,4.98,214,2.0,16,0,4.5,0,0
R07667,1,18,0.0,0,2,3,4,312.06,20.8,15,55.12800000000001,2,4,2,2.67,29.53,16.15,1.19,0.47,0.27,0.33,0.2,0,4.067,2.0,2.0,16.0,5.0,0.0,4.39,521,0.5,15,1,4.9,1,1
R07668,0,7,0.0,0,3,5,7,277.73,16.34,17,46.587999999999994,4,5,1,3.33,34.65,13.06,1.17,0.24,0.0,0.18,0.24,0,4.435,3.0,3.0,64.0,4.33,0.33,5.63,469,0.33,17,1,4.6,0,0
R07670,0,4,0.0,1,3,4,6,493.92,22.45,22,58.137,4,5,5,4.67,37.09,17.49,1.2,0.18,0.14,0.23,0.18,0,4.082,5.0,5.0,64.2,2.8,0.0,5.2,519,1.0,21,1,4.6,1,0
R07671,0,34,0.0,0,0,3,3,453.66,20.62,22,0.0,1,1,4,2.0,31.36,16.59,1.15,0.36,0.27,0.36,0.32,0,4.086,7.0,7.0,134.29,3.0,0.0,6.0,135,-0.75,22,1,4.2,1,2
R07672,1,4,0.0,1,2,5,6,419.88,19.99,21,28.990000000000002,4,4,4,4.0,38.0,17.02,1.09,0.29,0.29,0.05,0.1,0,4.21,7.0,7.0,104.29,2.86,0.14,5.7,640,-0.25,21,0,5.0,0,1
R07673,0,18,0.0,0,2,4,5,531.06,19.67,27,29.8,2,4,5,3.67,29.11,14.98,1.21,0.56,0.33,0.22,0.33,0,4.378,5.0,5.0,165.4,3.8,0.4,6.44,575,0.0,25,1,3.8,2,0
R07674,0,1,0.0,1,3,4,7,249.76,19.21,13,45.751,5,5,1,3.67,26.08,15.34,1.15,0.23,0.38,0.23,0.15,0,3.915,7.0,7.0,24.43,3.0,0.0,4.31,293,1.0,13,0,4.2,0,1
R07675,0,42,0.0,0,0,2,2,321.38,21.43,15,0.0,1,1,2,1.33,26.8,17.33,1.17,0.33,0.07,0.13,0.27,0,4.367,6.0,6.0,81.83,3.0,0.0,5.51,261,-0.67,15,1,4.2,0,0
R07676,0,9,0.0,0,1,2,3,285.42,15.86,18,23.84,3,3,1,2.33,33.61,13.71,1.07,0.5,0.44,0.33,0.11,0,4.022,1.0,1.0,8.0,3.0,0.0,3.22,448,0.0,18,0,4.4,1,1
R07677,0,77,0.0,0,0,0,1,332.28,18.46,18,0.0,1,1,2,1.33,37.28,15.81,1.09,0.11,0.56,0.33,0.11,0,4.106,3.0,3.0,44.33,2.33,0.0,4.65,480,0.0,18,0,4.5,0,1
R07678,0,32,0.0,0,0,3,5,537.65,22.4,24,0.0,1,1,5,2.33,29.08,16.91,1.17,0.46,0.33,0.21,0.42,0,4.2,3.0,3.0,60.0,3.33,0.0,5.3,586,-0.75,24,0,4.9,0,0
R07679,0,8,0.0,0,2,2,3,253.93,21.16,12,38.592,4,4,1,3.0,32.17,16.85,1.22,0.08,0.5,0.42,0.33,0,4.342,4.0,4.0,34.5,4.25,0.0,4.99,403,2.0,12,1,5.0,0,1
R07680,0,71,0.0,0,0,0,3,474.66,22.6,21,0.0,1,1,5,2.33,26.33,16.68,1.2,0.24,0.33,0.43,0.19,0,4.086,2.0,2.0,28.0,2.5,0.0,4.26,628,0.0,21,0,4.7,0,1
R07681,0,21,0.0,0,2,2,7,383.5,18.26,21,43.157,2,4,3,3.0,30.67,15.49,1.14,0.33,0.67,0.29,0.14,0,4.148,4.0,4.0,19.5,2.25,0.25,3.8,218,2.0,20,0,4.9,1,1
R07682,0,2,0.0,2,3,3,3,431.8,25.4,17,71.476,5,5,4,4.67,36.35,19.1,1.27,0.24,0.71,0.18,0.18,0,4.535,3.0,3.0,88.33,2.33,0.0,5.33,585,3.0,16,0,4.7,0,1
R07683,0,52,0.0,0,0,1,3,269.06,16.82,16,0.0,1,1,1,1.0,27.0,15.15,1.08,0.31,0.25,0.31,0.12,0,4.075,5.0,5.0,59.0,1.8,0.0,4.67,442,-0.5,16,0,4.3,0,0
R07684,1,26,0.0,0,2,3,5,345.64,20.33,17,23.64,2,4,2,2.67,26.18,17.22,1.12,0.24,0.53,0.24,0.24,0,3.918,6.0,6.0,46.33,3.17,0.17,5.0,164,0.5,17,0,4.8,0,1
R07685,0,0,0.0,1,4,5,6,405.68,17.64,23,92.19500000000001,5,5,4,4.67,28.52,15.48,1.1,0.22,0.26,0.26,0.17,0,4.104,5.0,5.0,92.0,3.6,0.0,5.81,384,1.5,22,0,4.3,1,0
R07686,0,9,0.0,0,1,2,3,222.16,18.51,12,11.82,3,3,1,2.33,38.25,14.35,1.18,0.25,0.5,0.5,0.0,0,4.258,4.0,4.0,44.0,2.5,0.25,4.71,65,0.0,12,1,2.9,0,1
